accX,accY,accZ,gX,gY,gZ
-16040,1428,-9284,-1891,-722,855
-16788,820,-5960,-1926,572,1724
-16080,1600,-5692,-793,1096,2398
-13652,1148,-6452,-906,368,2563
-13392,1684,-6876,-2006,1510,2780
-15000,1220,-6576,-1429,1263,2906
-14940,2184,-6320,-143,322,2813
-14920,1936,-6588,721,28,2708
-16224,2716,-6760,1827,150,2890
-15840,2908,-6676,2280,869,2807
-15064,2500,-7612,1928,1481,2587
-15224,2660,-8056,1489,-341,1547
-14144,2348,-7200,715,-626,1308
-14544,2044,-6076,799,-461,1089
-14000,2600,-6172,843,23,1025
-14328,2772,-6604,913,37,757
-14192,2972,-6504,894,54,592
-13832,2524,-6636,613,-92,629
-14280,2584,-6176,559,-661,1084
-14300,2864,-6176,667,-695,1430
-14328,2960,-6584,878,-1008,1491
-13228,2780,-5532,1176,-371,1853
-14280,2600,-5528,1879,479,1977
-15008,2684,-6656,2282,384,2338
-15356,2828,-6676,2412,-451,2354
-14876,3128,-6672,2097,-616,2296
-15596,3264,-6600,1800,350,2257
-15792,3120,-6828,1223,140,1982
-14712,2772,-6964,213,-105,1624
-14452,2776,-6800,-396,-221,1080
-14332,2744,-6456,-1005,676,1003
-14940,2772,-6332,-1599,924,1165
-14540,2860,-5444,-1322,334,853
-14860,3004,-5920,-909,46,713
-13816,3084,-6436,-925,-143,503
-13556,3196,-6504,-1548,266,873
-14360,3204,-5608,-1683,694,1022
-14608,3532,-5580,-1619,464,1100
-14640,3684,-5724,-1400,899,1023
-14620,3944,-5716,-1654,897,1015
-14504,4156,-5656,-1897,1059,772
-14164,4724,-6060,-2464,676,209
-14864,4740,-6604,-2509,-20,95
-14432,4688,-6512,-2846,-195,-42
-14156,4652,-6796,-3388,-7,-295
-14196,4720,-7264,-3622,384,-434
-14156,4616,-6792,-3572,20,-572
-13736,4456,-6400,-3371,239,-948
-13840,4440,-7080,-3537,221,-1122
-13632,4316,-6664,-3678,393,-1011
-13576,4456,-6672,-3735,1086,-317
-13924,4208,-6060,-3905,2155,247
-14384,3932,-5192,-3072,1830,450
-13740,4448,-6008,-2788,1897,347
-13816,4356,-6804,-3029,1775,168
-13888,4392,-6596,-3337,1357,44
-14060,4448,-6052,-3485,1182,-37
-14288,4452,-5912,-3307,1635,-51
-14236,4620,-6692,-3146,1963,-152
-14288,4644,-7060,-3329,1505,-483
-14348,4716,-7032,-3457,1460,-578
-14392,4416,-6788,-3519,1208,-715
-14480,4316,-6712,-3211,1026,-766
-14372,4260,-6476,-2853,695,-928
-14216,4052,-6908,-2561,727,-881
-14072,4248,-7496,-2513,636,-795
-14460,3932,-7316,-2577,307,-735
-14820,3852,-6952,-2346,-27,-779
-14756,3768,-6388,-1880,-162,-543
-15236,3684,-6180,-1090,-632,-332
-13992,4156,-6464,-937,-1208,-562
-13340,4204,-6188,-1217,-1038,-676
-12708,4228,-5904,-1159,34,-1148
-13588,4392,-6104,-1048,651,-1111
-14272,4348,-5752,-910,947,-934
-14288,4672,-6000,-750,997,-898
-14340,4884,-6464,-507,1058,-1078
-14400,4740,-6656,-505,984,-1336
-14492,4536,-6276,-500,869,-1446
-14960,4188,-6424,-243,497,-1508
-14220,4152,-6172,-93,24,-1437
-14056,3996,-6224,-77,-83,-1482
-13852,3820,-6068,-91,-421,-1728
-14600,3856,-5732,445,-1618,-1863
-15728,3632,-5344,1395,-3722,-2212
-14928,3984,-5720,1863,-4847,-2629
-14104,3504,-5680,1890,-4433,-2748
-14252,3876,-7116,1251,-4386,-3064
-13196,3684,-7120,-281,-4525,-3919
-14056,3284,-5444,-802,-5624,-3589
-13832,2988,-4628,-928,-4861,-3974
-14708,2392,-4832,-993,-4497,-3835
-14216,2408,-5228,-944,-4120,-3720
-14188,2592,-4976,-1060,-2986,-3431
-14244,2224,-4308,-1027,-510,-2576
-14848,1628,-3648,-800,785,-1808
-14300,1800,-3612,-436,1770,-1709
-15220,1724,-3156,191,2010,-1536
-14684,1672,-3568,1030,2208,-1436
-14680,1896,-4732,762,2696,-1079
-15760,1680,-4004,1093,2993,-816
-16728,2336,-4804,1795,1290,-512
-15140,2024,-3976,1780,681,-57
-15752,1696,-3508,1462,36,954
-18176,2056,-4996,2348,-2191,685
-13588,2260,-2972,2628,340,1320
-16252,1924,-4428,3487,1605,900
-17964,2776,-5976,4212,-1763,959
-17024,2660,-6168,4543,-3508,1918
-14160,2888,-4516,2003,-4365,2074
-12972,2208,-2384,993,-3223,1179
-14608,2716,-1216,1868,32,1297
-16400,2980,-3076,2549,1584,1122
-16204,3692,-5076,1781,427,409
-15168,3036,-5152,978,-107,8
-15084,2300,-3852,411,-267,-55
-15644,2072,-3608,282,82,184
-15348,2660,-3908,-108,-346,359
-14908,2856,-3784,-579,-1106,141
-14488,2556,-3736,-845,-78,-12
-14580,2612,-3896,-1248,667,16
-15064,2500,-3624,-1351,759,146
-14680,2736,-4300,-1589,443,309
-14060,2936,-4472,-1962,636,254
-15200,3012,-4568,-1789,1498,395
-15944,3440,-4340,-2213,1237,651
-15500,3712,-4572,-2293,793,601
-14804,3796,-4784,-2812,337,221
-14648,3716,-4204,-3030,612,-142
-14892,3740,-4400,-3147,1056,-261
-15320,3604,-5160,-3464,989,-80
-15592,3592,-5352,-3688,-41,-59
-14920,3620,-4820,-3865,-682,-174
-14616,3436,-4160,-3842,49,-69
-15040,3236,-3828,-3668,901,286
-15036,2984,-3848,-3374,932,545
-14504,2900,-4120,-3167,348,291
-14712,3048,-4004,-3089,331,50
-15008,2588,-3224,-2699,449,47
-15208,2372,-2960,-2219,450,200
-14672,2452,-3120,-1695,603,274
-15184,2600,-3388,-1422,650,216
-15724,2408,-2904,-1073,677,488
-15532,2336,-2536,-620,795,873
-15400,2128,-2640,-86,910,1197
-15496,2092,-2972,268,237,1321
-15188,2100,-2576,296,-197,1351
-14912,1980,-2460,423,473,1338
-15192,2144,-2556,596,967,1256
-15612,2436,-3188,845,567,1013
-15796,3000,-3128,1090,-217,514
-15468,2944,-2932,1523,-212,79
-15568,2576,-2916,1980,148,59
-16036,2472,-3116,2417,58,468
-15776,2896,-3408,2794,-278,488
-14732,3192,-3352,2813,-501,12
-14668,3104,-3224,3074,-346,-234
-14600,2988,-3432,3458,-850,-726
-14356,3020,-3128,3665,-1183,-1082
-14548,3028,-3556,3953,-1068,-993
-14640,2956,-4120,3796,-892,-1022
-15048,3092,-4324,3477,-972,-857
-15544,3848,-4356,3336,-1034,-331
-15412,4220,-4564,2909,-863,138
-15364,4400,-4520,2249,-806,571
-15024,3960,-3884,1997,-1107,615
-14540,3520,-3280,2111,-690,772
-14596,3668,-3328,2342,216,892
-14968,4056,-3932,2563,204,723
-14920,4024,-3940,2672,31,457
-15180,3880,-4072,2821,-142,278
-15232,3576,-3852,2924,-182,291
-15300,3268,-4304,2973,-395,477
-15088,3060,-4272,2957,-451,805
-14900,3216,-3928,2988,-260,967
-14948,3280,-3868,2980,-118,891
-14836,3304,-4484,2772,35,685
-14832,3160,-4648,2498,-54,413
-14596,3192,-4764,2202,-238,37
-14840,3512,-4932,1929,86,13
-15212,3548,-5292,1625,40,-8
-14884,3684,-5504,1078,408,33
-14276,4084,-5316,602,1368,-53
-14680,4412,-5736,187,2119,-152
-15116,4608,-5796,-122,1832,-224
-14836,4228,-5816,-469,906,-596
-14520,3904,-5292,-753,840,-681
-14588,3216,-5028,-936,916,-503
-14044,3060,-5076,-1217,828,-566
-14032,2916,-5060,-1473,1139,-657
-14264,2760,-5004,-1682,1200,-777
-14588,2624,-4956,-1754,786,-948
-14408,2784,-4788,-1756,605,-1083
-14892,2660,-4688,-1726,891,-954
-14932,2872,-4884,-1692,1045,-795
-14968,3128,-4488,-1641,1112,-782
-15832,3056,-4208,-1312,731,-668
-15368,2784,-4112,-1074,459,-397
-15556,2756,-4016,-879,930,195
-15620,3128,-3832,-628,1068,638
-15244,3288,-3692,-285,513,595
-14624,3228,-3512,123,85,405
-14304,2880,-3632,614,-49,171
-14488,2416,-4228,968,-34,82
-15020,2572,-4652,932,213,105
-16068,2840,-4876,729,124,325
-15992,3528,-4784,462,-303,440
-15640,3804,-4592,83,99,652
-14544,3960,-4356,-92,321,362
-14444,3756,-3964,141,445,105
-14408,4212,-3652,665,135,-149
-14544,3700,-3976,995,168,-214
-14932,3636,-4472,1141,209,-399
-14932,3560,-4640,1064,-171,-484
-14908,3644,-4472,794,-307,-591
-15220,3364,-4612,373,76,-255
-15212,3340,-4592,0,298,-38
-15000,3308,-4628,-398,402,288
-14764,3300,-4120,-647,483,371
-14648,3400,-4124,-624,564,455
-14756,3232,-3900,-542,492,548
-15352,3212,-3796,-237,311,588
-14908,3280,-3800,38,289,533
-15072,3336,-4104,322,249,353
-15268,3308,-4544,262,-36,253
-15220,3532,-4440,180,-179,137
-15152,3544,-4364,147,-79,68
-14984,3660,-4396,68,-138,-4
-14984,3748,-4408,94,-181,-9
-14624,3388,-4292,20,-141,32
-14548,3436,-4184,51,-44,109
-14708,3452,-4128,-34,-253,149
-14648,3524,-3872,-28,12,300
-14892,3636,-4084,68,282,355
-14900,3656,-4428,5,266,418
-14856,3628,-4344,-86,110,361
-14728,3440,-4096,-35,193,380
-14640,3452,-4048,62,327,217
-14780,3748,-4308,128,460,149
-15048,3676,-4380,64,369,1
-14984,3812,-4460,-52,300,-137
-15204,3856,-4452,-97,208,-248
-15120,3804,-4276,-72,273,-170
-14848,3820,-4480,-119,449,-180
-15216,3944,-4508,-343,489,-251
-15244,3952,-4216,-430,200,-304
